reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e9ebb21d-e1cb-4764-93c4-5221ec9c5aab,Ade Irawan,https://play-lh.googleusercontent.com/a-/ALV-UjXw9lhp560GMTP2H3PlPQgF3RpU_vTo7NzYHbCWBLwI-0VW_hK9,"Bug mulu min, susah masuk ke Tokopedia, bagusan yang dulu",1,0,3.260.2,2024-04-28 13:25:35,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 13:40:01,3.260.2
67e3461a-3289-474d-8af1-128d94b6f097,Tegar Prasetya,https://play-lh.googleusercontent.com/a/ACg8ocJvsAvu-wR-E47YXIxENAaTWXEan3DU67Ujfdhw7xhRmbGVIQ=mo,Tokopedia mantap,5,0,3.260.2,2024-04-28 13:22:52,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui Tokopedia Care",2024-04-28 13:40:03,3.260.2
f7131984-8cad-4a89-9d13-221c9378dbff,Inn Rahman,https://play-lh.googleusercontent.com/a/ACg8ocIY6iUpDBBBIyW_z993mcPOtmMyJmkymkU07xxinv2fmFzrrQ=mo,"Paling males kalo belanja di tokped tuh sama expedisi yg ga jelas, pengiriman lama, update terkini tidak jelas paket sudah sampai mana. Beda sama shopee, yg kalau paket telat datang kita dapet kompensasi dan jika ada kendala cepat penanganannya",1,0,3.260.2,2024-04-28 13:12:28,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 13:20:02,3.260.2
7c43df51-6bad-4e33-8767-2cf5e1289519,DERYL S,https://play-lh.googleusercontent.com/a-/ALV-UjWN02n2Yp5xj3hPPxGxd5PM2ON_9IuRZaQXlu0DT8iHK2nUAb8,good,5,0,3.260.2,2024-04-28 12:25:57,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui Tokopedia Care",2024-04-28 12:40:02,3.260.2
4bdfca2e-a052-48c2-87ab-760952510ee6,Angga Saputra,https://play-lh.googleusercontent.com/a/ACg8ocLhardSeegk_-YosBB6CaPOscy3ue8H7tem73C6is4SE5BTLQ=mo,keren,5,0,3.260.2,2024-04-28 12:14:17,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2024-04-28 12:20:01,3.260.2
8ed7c5cf-d83e-4f16-be32-f7c67794a0f5,Hendra “Hendra ajja” m,https://play-lh.googleusercontent.com/a-/ALV-UjVboKe58Wri_ssV20FetmRRKs-dxGhhgxZWDQvUWx9dPtKLsL4,Kok ngk bisa komplain yg di toko rekanan Tokopedia ngk bisa komen dan penilaian. Di toko hp om unyet. Segel nya sengaja di buat plastik tipis. Sehingga barang nyampe segel lepas. Apa udah kongkalikong. Tokopedia dengan om unyet nya. Ngeri klu gitu ngk berani lah belanja di Tokopedia klu triknya kaya gini,1,0,3.260.2,2024-04-28 12:05:25,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 12:20:03,3.260.2
e3d8bf6d-84b3-4523-ba3b-70904e8cdf33,Tambal Ban,https://play-lh.googleusercontent.com/a/ACg8ocISFtRSXUUpEkC9m1yDQU_VhReylXek-EnBDia2U22dsaG0RQ=mo,"Paling seneng belanja di tokped,discont voucher nya selalu banyak,itu dulu, sekarang pindah ke kompetitor sampe sekarang udah member platinum.",1,0,3.260.2,2024-04-28 11:59:30,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi.Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2024-04-28 12:00:03,3.260.2
ac282b5a-92f7-460c-99ef-360eb8703c1e,Budi Priatna,https://play-lh.googleusercontent.com/a-/ALV-UjV0FSYJ3wh10TY6tii-U2jcYRMRIsBRPs8VsC2V1FcKdluNnQuf,"Awalnya suka sama tokped karena barang nya selalu berkualiatas,tpi makin kesini kok banyak saller murahan barang asal kirim udah kayak toko sebelah tokped sekarang!Maaf gw uninstal",2,0,,2024-04-28 11:55:33,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 12:00:02,
fbb6230f-0eb2-492c-ac48-99dc45cd9674,Apa Aja,https://play-lh.googleusercontent.com/a-/ALV-UjXpuy2paOt3a0-M0mOBkleAAmRjymcZ_OToaolOplj5jg3TJLAy,Saldo refunds gak kemabli di gopay sukses tapi di saldo gak rubah masih saldo saya yang habis transsaksi ngentod2 aplikasi busuk lama2,1,0,3.234,2024-04-28 11:17:21,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui Di Mana Saya Dapat Menghubungi Tokopedia? | Tokopedia Care agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2024-04-28 11:20:07,3.234
953ce4e5-c1d4-44a4-b50d-54e7c81ef80b,Katniss Kaniya,https://play-lh.googleusercontent.com/a-/ALV-UjXEClxQ_C6r1BMplCgyTgC0XhgKhlN3eH0WBHKBtK_ALcr2ngU,nice! 😍,5,0,3.260.2,2024-04-28 11:10:38,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 11:20:03,3.260.2
459ad79f-4394-41b0-9d7d-89529d7956bb,ProPlayer Gaming,https://play-lh.googleusercontent.com/a/ACg8ocJPfNR99L4Sci3x6v-_zVerliIngqtOuetYu6MckdeMqMGyBw=mo,Paket satu doang lama banget kirimnya 😠,1,0,3.260.2,2024-04-28 11:10:19,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 11:20:02,3.260.2
d4c14c36-8487-400f-bd11-b2ec0b9fe0cb,Culun PC,https://play-lh.googleusercontent.com/a-/ALV-UjU5OOL_-Lh2vHair3QgRUfEt5rDg8eXBYQACyRALmXVUgvNrq5g,Kecewa karena overload estimasi di undur seminggu kebelakang.... Seharusnya seminggu sebelum libur besar atau libur hari raya mending aplikasi Tokopedia.. . Tutup Biar kami pembeli bisa beli offline Dari pada menunggu estimasi yang jelas dari awal tapi faktanya molor kebelakang Huuuu,3,0,3.260.1,2024-04-28 11:03:13,"Makasih ratingnya, Toppers. Ke depannya kami akan meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 11:20:06,3.260.1
1203e4e8-dc6f-430f-886b-b12975e6c007,mohamad ramdan,https://play-lh.googleusercontent.com/a-/ALV-UjWqzAwr6q1W8OamjO-1NGHmjHXP-DFIEpZKmXADBvz7EcINArzm,"Tokopedia juara dalam hal lambat pengiriman ,dari tangerang ke bandung bisa 4 hari ongkir jg bayar.dari tangerang pesanan ke jakarta dari lalu ke karawang lanjut bandung kota baru sampe bandung babakan ciparay tempat tujuan sudah sore alhasil kirim paginya lagi.belajar dulu dalam hal pengiriman ke LAZADA supaya pelanggan puas dengan pelayanan nya....parah tokopedia lambat lelet sekali.sudah beberapa kali belanja di di tokopedia tidak memuaskan terutama dalam pengiriman barang.👎👎👎👎",1,0,3.260.2,2024-04-28 11:01:47,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 11:20:05,3.260.2
d05eaec9-295d-4694-bab1-af483c951b1e,kangayip asep,https://play-lh.googleusercontent.com/a-/ALV-UjUlDmln3x3h2lR7jZ8yVBJDg1dvhVTRtjig0efYz1r7cTEkcIA,Iklan nya ngeselin aku bocil,1,0,3.260.2,2024-04-28 10:54:59,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 11:00:03,3.260.2
8306d59b-8af2-45f7-ac1e-733b25b72ebd,Kunanaon? Hmm,https://play-lh.googleusercontent.com/a/ACg8ocJ_6KZrxfhnx9Jfj_FBwIjKuncYC_xejAkrpNnIo7PAg7-_HQ=mo,Bagus,5,0,,2024-04-28 10:37:21,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 10:40:03,
8c854db2-de2a-406d-801c-3af8b7ade4ea,wennes hary sucahyo,https://play-lh.googleusercontent.com/a-/ALV-UjUoVq-fi9Y76Iz6yxvf6KxHwAUUBePYAAdjblq5pNrZSENMKK5-6A,keren,5,0,3.260.2,2024-04-28 10:23:13,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 10:40:01,3.260.2
a3af5c0d-16ef-4ea4-af85-58cf58e3cafb,Samsu Budi,https://play-lh.googleusercontent.com/a/ACg8ocJ_y7jZEBTBtNzLaxBG01AIVqqzcpIzq5UyaZNPUuaQuXwS7A=mo,komplit fiturnya,5,0,3.260.2,2024-04-28 10:08:07,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2024-04-28 10:20:01,3.260.2
7b9ed3e1-fcfe-486a-bbe4-98beaed48d5a,Yadi Gunawan,https://play-lh.googleusercontent.com/a-/ALV-UjWyOv36WQ_6exY-VKH10_NYwSsG1ySBrnW9kZpPgCkuNHbaNqg,"Harga Nya Murah² Dan Selalu Dapet Gratis Ongkir Dan Tambahan Voucher Lain Nya' Di Banding Lazada Sama Shopee' Intinya' Toko Pedia Harus Mempertahankan Gratis Ongkir, Tambahan Voucher Atau Pengurangan Harga Di Tambah Mempermudah Dalam Melayani Keluhan Si Pembelinya Dalam Pereturan Atau Pengembalian Barang' Good Jobs' Toko Pedia Satu lagi' kalo ada seller atau penjual yg nakal atau mencoba untuk menipu' toko pedia harus segera nge black list toko tersebut'demi kenyamanan buat si calon pembeli",5,0,3.261,2024-04-28 09:47:10,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 10:00:03,3.261
c8899bc1-0bab-4ad6-b723-96ea80e54889,cakir dektun,https://play-lh.googleusercontent.com/a/ACg8ocJf13fEU3SMQ9OsR-VbrflTmwGCxxZZVzTqM9fj8WMuWrtdxg=mo,begitu mudah dan gampang,5,0,3.260.2,2024-04-28 09:45:12,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 10:00:01,3.260.2
1d4370dc-295f-44e3-b9d6-8b25bc0ab99e,Rizki Saputra,https://play-lh.googleusercontent.com/a/ACg8ocJniDNDtRHvcVt01CAi30o_iJwDP8T_6yj-G3KM1NSWIePqag=mo,"A very good application to make purchasing easier, just at home the goods we want come.",5,0,,2024-04-28 09:38:42,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui Tokopedia Care",2024-04-28 09:40:07,
3c3e955d-4dee-4cb5-b1f7-7dca3fe9abd2,Rizki Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjUOcAPQTBiy05nT43YIHcvOCLY4kjERmPwpyE2XZg49dgyfAKg,very good,5,0,3.260.2,2024-04-28 09:36:08,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui Tokopedia Care",2024-04-28 09:40:01,3.260.2
afde2947-3ab6-48a3-bfcc-22980509618e,kuro ao,https://play-lh.googleusercontent.com/a-/ALV-UjXAku0-DjloA-3Xb6zgBH7brUwmEX0JRCbZ-JDJvdLL5DS7BDw,"Tolonglah kenapa sistem pencarian nya jadi ngaco gini, yang dicari gak ada padahal pas diubek ubek ada. Kadang setelah barang ketemu mau di short malah barang yang tadi ilang. Balikinlah sistem pencarian kek dulu",1,0,3.260.2,2024-04-28 09:26:47,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 09:40:04,3.260.2
c90ddff6-7763-4357-9ed8-07537cf40d5e,hafiz primadhya,https://play-lh.googleusercontent.com/a/ACg8ocImR_yGQhzZ14QhAz6_4-VMOd2PUbJdWy28wuqr4ReJZ6oL0w=mo,"Saya beli smartwatch d bawa lari pihak kurir, sudah saya urus ke pihak tokopedia sejak tanggal 10 Maret SAMPAI SKRG 28 APRIL UANG SAYA BELUM DI KEMBALIKAN!!!",1,0,3.260.2,2024-04-28 09:15:46,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi.Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2024-04-28 09:20:04,3.260.2
f8726e50-a975-4d82-9e42-63ca95e37ab9,irwan santi,https://play-lh.googleusercontent.com/a/ACg8ocJZNDtWnJ-SNDoIL9WdDaeZ8NabMvKRkY_uWZ-xV4LQKhapKg=mo,ok,5,0,,2024-04-28 09:14:44,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui Tokopedia Care",2024-04-28 09:20:03,
625a1ef3-ba2f-482b-a929-5d20974a0249,Regi Poco,https://play-lh.googleusercontent.com/a-/ALV-UjVkL36HNE366TdjvhP9M1mGXN7XPa4X4tMqxo4DoEy4azyFi1d2,Jujur Tokopedia sangat bagus namun sayang nya sistim COD tidak tersedia menurut saya jika sistim COD tersediah makah Tokopedia pilihanku 🙏,1,0,3.260.2,2024-04-28 08:55:04,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui Di Mana Saya Dapat Menghubungi Tokopedia? | Tokopedia Care agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2024-04-28 09:00:08,3.260.2
146ed419-ec76-41e0-86b0-3e1aa715d783,ARI BARIQ,https://play-lh.googleusercontent.com/a-/ALV-UjU4ZNbcOcBjU1fsHaYc28CmyBqGzBjwGFGlxbxe7sXlDGZhgM8,"setelah update kok malah gak bisa nge ""favorit"" barang / nyimpen ke koleksi...katanya ""oops barang gagal di simpan di kolekai,silahkan coba lagi""🤦‍♂️🤦‍♂️",2,0,3.260.2,2024-04-28 08:51:25,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui Di Mana Saya Dapat Menghubungi Tokopedia? | Tokopedia Care agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2024-04-28 09:00:05,3.260.2
8b8ab0e6-45e4-4b2d-9251-2e55667b10dc,Evan Winata,https://play-lh.googleusercontent.com/a-/ALV-UjV3ylI6XvWWfeWD3p88x4Me_HvG_dE0LshcrdwI61Awvr9fnfM,"Sangat kecewa dengan tokopedia menonaktifkan akun orang tanpa kejelasan hanya point""nya aja yg diberikan tapi bukan kejelasan pelanggaran apa yg dibuat. Saya pengguna tokopedia sudah lama dan pada saat ini saya sangat kecewa untuk tindakan tokopedia yang semena"" Menutup akun saya secara permanent, sudah Dm Twitter dan email Pusat bantuan tapi responnya begitu aja tidak menyelesaikan masalah. KECEWA !!!",1,0,3.214,2024-04-28 08:47:35,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi.Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2024-04-28 09:00:02,3.214
8a1803bf-72c3-4a8f-ac67-89ae0bbde6cc,Alfarizi Haris,https://play-lh.googleusercontent.com/a-/ALV-UjXdmWnyHHMrvAfUaGwzyXLFstaizO6OXRbxFcpxuqnKQD9_odo,Asuuuuuuuuuu,5,0,,2024-04-28 08:40:32,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 09:00:06,
ea4154b9-a56c-4a30-a75e-937e6d29dbe4,Holifatul Fauziah,https://play-lh.googleusercontent.com/a/ACg8ocJ6ZDUWlqweccnsijEQwptrWulr8VH39Hnnsl-PDdgJdxkH-w=mo,Sangat berguna,5,0,3.260.2,2024-04-28 08:08:00,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2024-04-28 08:20:02,3.260.2
19f3abfd-8d5c-4656-942a-49b3de59d98f,Eko Suprianto,https://play-lh.googleusercontent.com/a-/ALV-UjWnoUMq-8ZUzvoMpbftc0K83KxcOXaQx3o5287XivnheiHDmH-k,sangat membantu sekali,5,0,3.260.2,2024-04-28 07:59:40,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 08:00:01,3.260.2
12283977-4a4f-4729-a38b-a8f910db8179,Edi Siswanto,https://play-lh.googleusercontent.com/a/ACg8ocKRmP8jKBb-205mdIyRMHoVlZBl0EDrvom390ajRQaejMMOuQ=mo,"Udah lama pake topet, tapi sekarang tambah ribet, gak ada COD. di layanan gratis ongkir. Dan juga kurir rekomendasinya lelet. Alias lama pengirimanya, sejarang saya udah beralih ke toko oranye, lebih gampang dan cepat sampai.",1,0,3.260.2,2024-04-28 07:28:40,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi.Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2024-04-28 07:40:01,3.260.2
9e3306bf-c6b0-47f0-893d-20f1b34b80d1,Tukiyem Turbo,https://play-lh.googleusercontent.com/a/ACg8ocJpV6HISS-Nq4Ex-rUFFNar6Ceoov1w47gWW3yVD7V1x5IDTQ=mo,Bagus,1,0,3.256,2024-04-28 07:22:37,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi.Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2024-04-28 07:40:03,3.256
fff9c711-f082-447e-acad-698d5d619ec4,WA,https://play-lh.googleusercontent.com/a-/ALV-UjXybm1WJrbcrn_JUgyYecnfd-SIZQUuMFJculkTdKQUTheSk8Xj,"Akan lebih bagus kalo setiap agen kurir nya bisa di kasih rating atas pengantar dan pelayanannya nya agar selalu meningkatkan pelayanannya, sehingga bisa menjadi acuan pilihan kurir rekomendasi untuk Costumer mana yang lebih bagus",5,0,3.260.1,2024-04-28 07:09:39,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 07:20:01,3.260.1
7a520aae-a4c7-4c39-bd52-1c1de4ae3e6e,Ysupgantg,https://play-lh.googleusercontent.com/a/ACg8ocJ3Wk1JAnVExqRiVZdPEccmqsZIAgU2082Ad3ePstol2vI5yQ=mo,Lu asik mint 😋,5,0,,2024-04-28 06:44:08,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 07:00:03,
e75eb1ae-7faf-460d-bb37-1e95ad249995,Msjdbd E jsjdidi,https://play-lh.googleusercontent.com/a/ACg8ocKoBRD3RjXbg0pj3e3skl7NNlq4lk7IrXCT4YuVckYlM828Sg=mo,Apk haram gangutak ungkirnya,1,0,,2024-04-28 06:36:43,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi.Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2024-04-28 06:40:05,
768ccaf9-9574-41bb-a1e0-77174a851dbc,ramdan saputra,https://play-lh.googleusercontent.com/a-/ALV-UjV2Aw-GFS26Q2Mf18sm7U5G39Hx6zq04IQc-xOR0ej6q_5gB6pH,Akhir akhir ini pengiriman lama pesanan sudah seminggu tidak sampai juga padahal pakai kurir rekomendasi,1,0,3.260.2,2024-04-28 06:34:20,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 06:40:04,3.260.2
97dd0e07-36f0-43eb-9699-81299407073a,Ulwi Gt,https://play-lh.googleusercontent.com/a-/ALV-UjWAz58_zL-b7NdrQ1OCz53HP9zc79wrAoHO31rzHYDqU-Fpb8WO,anjay,5,0,,2024-04-28 06:30:04,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui Tokopedia Care ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-04-28 06:40:01,
8935aa20-c77b-4c56-a539-fd59fb1881bc,Ngunang Comunity 46,https://play-lh.googleusercontent.com/a/ACg8ocJpyqswzQehuH8GbM-WsGQtzZcqB_2Zw641wJwGbv6V5dqtlRY=mo,Oke,5,0,3.260.2,2024-04-28 06:13:58,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui Tokopedia Care",2024-04-28 06:20:03,3.260.2
5eb96bd9-0699-492c-887b-844ea73974f0,rizqa ameliia,https://play-lh.googleusercontent.com/a/ACg8ocKmrGiW_0NUQgo5UZ7WJtpyCzqbL_fRZRDHNCbmg-jaw7WsFw=mo,"Jelek bgt gopaylater nya padahal gapernah bayar telat , selalu bayar tepat waktu bahkan sebelum jatuh tempo tapi knpa pas pengajuan lagi gabisa pengajuan di tolak, mending gaush bikin gopaypinjam kalau gabisa meminjam!!!!",1,0,,2024-04-28 06:12:46,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-04-28 06:20:01,
